page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
243754,Voidian (Earth-616),\/Voidian_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,5,Jun-09,2009
280644,Zan Philo (Earth-616),\/Zan_Philo_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,5,Nov-09,2009
386848,Abbey Sykes (Earth-616),\/Abbey_Sykes_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,Nov-10,2010
338966,Bangs (Earth-616),\/Bangs_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,5,Aug-10,2010
402656,Bhakti Gavaskar (Earth-616),\/Bhakti_Gavaskar_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,Sep-10,2010
339694,Devin Touhy (Earth-616),\/Devin_Touhy_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,5,Aug-10,2010
453356,Dragon (Marco) (Earth-616),\/Dragon_(Marco)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Living Characters,5,Aug-10,2010
699680,Eldrac (Earth-616),\/Eldrac_(Earth-616),Secret Identity,Good Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,5,Jun-10,2010
497266,Hooud (Earth-616),\/Hooud_(Earth-616),Secret Identity,Good Characters,,No Hair,Female Characters,,Living Characters,5,Jun-10,2010
396487,Husam (Earth-616),\/Husam_(Earth-616),No Dual Identity,Good Characters,,Bald,Male Characters,,Deceased Characters,5,Oct-10,2010
320749,Ivan Bezukhov (Earth-616),\/Ivan_Bezukhov_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,5,Jan-10,2010
389332,Jentorra (Earth-616),\/Jentorra_(Earth-616),Public Identity,Good Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,5,Apr-10,2010
339700,Liana Feeser (Earth-616),\/Liana_Feeser_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,5,Aug-10,2010
339147,London (WCA) (Earth-616),\/London_(WCA)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,,Living Characters,5,Aug-10,2010
401329,Michael Hall (Earth-616),\/Michael_Hall_(Earth-616),Public Identity,,,Blond Hair,Male Characters,,Living Characters,5,Dec-10,2010
337880,Miranda Bayer (Earth-616),\/Miranda_Bayer_(Earth-616),Secret Identity,Good Characters,Purple Eyes,Purple Hair,Female Characters,,Living Characters,5,May-10,2010
397889,Noelle Blanc (Earth-616),\/Noelle_Blanc_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5,Dec-10,2010
402660,Rav Gavaskar (Earth-616),\/Rav_Gavaskar_(Earth-616),,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,Sep-10,2010
303874,Reena Stancioff (Earth-616),\/Reena_Stancioff_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,5,Feb-10,2010
397776,Star Child (Earth-616),\/Star_Child_(Earth-616),Secret Identity,Neutral Characters,Red Eyes,No Hair,,,Living Characters,5,Dec-10,2010
471616,Sylvius (Earth-616),\/Sylvius_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,5,Jun-10,2010
405797,Teri Hillman (Earth-616),\/Teri_Hillman_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,5,May-10,2010
416273,Timothy (Inferno Baby) (Earth-616),\/Timothy_(Inferno_Baby)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,5,Oct-10,2010
398806,Tyler Smithson (Earth-616),\/Tyler_Smithson_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,5,Sep-10,2010
495141,Alice Hu (Earth-616),\/Alice_Hu_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,5,Aug-11,2011
587248,Beast (Lobe) (Earth-616),\/Beast_(Lobe)_(Earth-616),Secret Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,5,Jan-11,2011
445610,Carl Rives (Earth-616),\/Carl_Rives_(Earth-616),Public Identity,Bad Characters,Black Eyes,White Hair,Male Characters,,Living Characters,5,Jan-11,2011
587246,Cyclops (Lobe) (Earth-616),\/Cyclops_(Lobe)_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,5,Jan-11,2011
535604,Daniel Alves (Earth-616),\/Daniel_Alves_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Deceased Characters,5,Oct-11,2011
468710,Deidre Wentworth (Earth-11418),\/Deidre_Wentworth_(Earth-11418),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,5,Aug-11,2011
462559,Dennis Piper (Earth-616),\/Dennis_Piper_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,5,Aug-11,2011
750084,Ella Whitby (Earth-616),\/Ella_Whitby_(Earth-616),No Dual Identity,,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,5,Sep-11,2011
470803,Ernst Hoyer (Earth-616),\/Ernst_Hoyer_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,5,Apr-11,2011
462990,Ezekiel Wright (Earth-616),\/Ezekiel_Wright_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,5,Aug-11,2011
469993,Frank Cortez (Earth-616),\/Frank_Cortez_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,Homosexual Characters,Deceased Characters,5,Aug-11,2011
466183,General (Piper) (Earth-616),\/General_(Piper)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Grey Hair,Male Characters,,Deceased Characters,5,Aug-11,2011
476764,Georgios Panayiotou (Earth-616),\/Georgios_Panayiotou_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,5,Jun-11,2011
416276,Gruenhilda (Earth-616),\/Gruenhilda_(Earth-616),,Good Characters,,Red Hair,Female Characters,,Living Characters,5,Jan-11,2011
587245,Iceman (Lobe) (Earth-616),\/Iceman_(Lobe)_(Earth-616),Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,5,Jan-11,2011
467200,Jill Harper (Earth-616),\/Jill_Harper_(Earth-616),,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5,May-11,2011
516007,Jurgen Muntz (Earth-616),\/Jurgen_Muntz_(Earth-616),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,5,Mar-11,2011
498022,Marcia Guzman (Earth-616),\/Marcia_Guzman_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,5,Dec-11,2011
446939,Marcus Lyman (Earth-616),\/Marcus_Lyman_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Bald,Male Characters,,Deceased Characters,5,Apr-11,2011
587244,Marvel Girl (Lobe) (Earth-616),\/Marvel_Girl_(Lobe)_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,5,Jan-11,2011
444907,Penny Newsom (Earth-616),\/Penny_Newsom_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5,Jan-11,2011
492246,Powell McTeague (Earth-616),\/Powell_McTeague_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,5,Dec-11,2011
489051,Praeter (Mike) (Earth-616),\/Praeter_(Mike)_(Earth-616),Secret Identity,Good Characters,,No Hair,Male Characters,,Living Characters,5,Jun-11,2011
440413,Pryor Cashman (Earth-616),\/Pryor_Cashman_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,5,Jan-11,2011
466173,Sarah Starr (Earth-616),\/Sarah_Starr_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,5,Aug-11,2011
520674,Servicer (Earth-616),\/Servicer_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,5,Jun-11,2011
519266,Soapbox (Earth-616),\/Soapbox_(Earth-616),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,5,May-11,2011
624689,Styx (Legion Personality) (Earth-616),\/Styx_(Legion_Personality)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,5,Jul-11,2011
558069,Allison Kemp (Earth-616),\/Allison_Kemp_(Earth-616),,Neutral Characters,,Brown Hair,Female Characters,,Living Characters,5,Feb-12,2012
552575,Bomb (Anthony) (Earth-616),\/Bomb_(Anthony)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,Oct-12,2012
552253,Christine Chen (Earth-616),\/Christine_Chen_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,Oct-12,2012
510296,Encephalon (Earth-616),\/Encephalon_(Earth-616),,Bad Characters,,Bald,Male Characters,,Deceased Characters,5,Apr-12,2012
584753,Eternal Brain (Eternal) (Earth-616),\/Eternal_Brain_(Eternal)_(Earth-616),,Good Characters,,No Hair,Male Characters,,Deceased Characters,5,Jul-12,2012
556875,Flare (Microns) (Earth-616),\/Flare_(Microns)_(Earth-616),Secret Identity,Good Characters,,,Female Characters,,Living Characters,5,Dec-12,2012
513813,Gari Oyle (Earth-616),\/Gari_Oyle_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,Brown Hair,Female Characters,,Living Characters,5,Apr-12,2012
566133,Goat-Faced Girl (Earth-616),\/Goat-Faced_Girl_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,5,Dec-12,2012
558420,Gouzar (Earth-616),\/Gouzar_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,5,Dec-12,2012
552565,Holly Bright (Earth-616),\/Holly_Bright_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Deceased Characters,5,Oct-12,2012
578867,Honest John (Earth-616),\/Honest_John_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,5,Dec-12,2012
506357,Howard Ogden (Earth-616),\/Howard_Ogden_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,5,Mar-12,2012
534273,Ixchel (Earth-616),\/Ixchel_(Earth-616),Public Identity,,,Black Hair,Female Characters,,Living Characters,5,Aug-12,2012
506361,James Murphy (Earth-616),\/James_Murphy_(Earth-616),Public Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,5,Mar-12,2012
535462,Jeffrey Fischer (Earth-616),\/Jeffrey_Fischer_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,5,Jul-12,2012
506359,Marcus Simms (Earth-616),\/Marcus_Simms_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,5,Mar-12,2012
557273,Quark (Earth-616),\/Quark_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,5,Dec-12,2012
506354,Rico Axelson (Earth-616),\/Rico_Axelson_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,5,Mar-12,2012
509955,Salamander (Earth-616),\/Salamander_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,5,Mar-12,2012
532836,Smithy (Earth-616),\/Smithy_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,5,May-12,2012
587333,Taxi Taylor (Earth-616),\/Taxi_Taylor_(Earth-616),Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,5,Jul-12,2012
556456,Vanessa Baker (Earth-616),\/Vanessa_Baker_(Earth-616),,,,,Female Characters,,Living Characters,5,Oct-12,2012
539684,Zoe Walsh (Earth-616),\/Zoe_Walsh_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,Sep-12,2012
682176,Aldvi (Earth-616),\/Aldvi_(Earth-616),,,,,Female Characters,,Deceased Characters,5,May-13,2013
682167,Arnleif (Earth-616),\/Arnleif_(Earth-616),,,,Brown Hair,Female Characters,,Deceased Characters,5,May-13,2013
682165,Balda (Earth-616),\/Balda_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,5,May-13,2013
666929,Chikeko Tomomatsu (Earth-616),\/Chikeko_Tomomatsu_(Earth-616),,,Black Eyes,Black Hair,Female Characters,,Living Characters,5,May-13,2013
568369,Courtney Johnson (Earth-616),\/Courtney_Johnson_(Earth-616),Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,5,Feb-13,2013
682163,Daggaerdh (Earth-616),\/Daggaerdh_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,5,May-13,2013
586447,Dangerous Jinn (Earth-616),\/Dangerous_Jinn_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,5,Jan-13,2013
682171,Disthora (Earth-616),\/Disthora_(Earth-616),,,,,Female Characters,,Deceased Characters,5,May-13,2013
612086,Eleanor Bennett (Earth-616),\/Eleanor_Bennett_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5,Jan-13,2013
629255,Mondo (Mojoverse),\/Mondo_(Mojoverse),Secret Identity,Bad Characters,White Eyes,Bald,Female Characters,,Living Characters,5,Jan-13,2013
682161,Nedra (Doom Maidens) (Earth-616),\/Nedra_(Doom_Maidens)_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,5,May-13,2013
605423,Santi Sardina (Earth-616),\/Santi_Sardina_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,5,May-13,2013
682169,Sigotta (Earth-616),\/Sigotta_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,5,May-13,2013
683971,Susan Rice (Earth-616),\/Susan_Rice_(Earth-616),Public Identity,Neutral Characters,,Dyed Hair,Female Characters,,Living Characters,5,Apr-13,2013
602394,Teslav Tarasova (Earth-616),\/Teslav_Tarasova_(Earth-616),,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5,Mar-13,2013
589100,Titus (Earth-616),\/Titus_(Earth-616),No Dual Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Deceased Characters,5,Apr-13,2013
683967,Zeta (Mugger) (Earth-616),\/Zeta_(Mugger)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5,Apr-13,2013
663346,Big Murder (Earth-616),\/Big_Murder_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,5,,
663350,Czar (Earth-616),\/Czar_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,5,,
601574,Drago (Earth-616),\/Drago_(Earth-616),Public Identity,,Black Eyes,Black Hair,Male Characters,,Deceased Characters,5,,
422875,Fantasma (Dark Ocean Society) (Earth-616),\/Fantasma_(Dark_Ocean_Society)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,5,,
45802,Gullinbursti (Earth-616),\/Gullinbursti_(Earth-616),Public Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,5,,
69827,Hans Jorgenson (Earth-616),\/Hans_Jorgenson_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,5,,
19642,Perry Webb (Earth-616),\/Perry_Webb_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,5,,
35754,Persephone (Olympian) (Earth-616),\/Persephone_(Olympian)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,,
36138,Rapture (Contingency) (Earth-616),\/Rapture_(Contingency)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,5,,
679265,Carmen Nobili (Earth-616),\/Carmen_Nobili_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,5,,
747897,Cindy Moon (Earth-616),\/Cindy_Moon_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5,,
722351,Clayton Cole (Earth-616),\/Clayton_Cole_(Earth-616),Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,5,,
709665,Edan Younge (Earth-616),\/Edan_Younge_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,5,,
713167,Eve Greenwood (Earth-616),\/Eve_Greenwood_(Earth-616),No Dual Identity,Good Characters,Green Eyes,,Female Characters,,Living Characters,5,,
749456,Future (Earth-616),\/Future_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,5,,
712486,Gabe Reyes (Earth-616),\/Gabe_Reyes_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,,
678716,Gestalt (Legion Personality) (Earth-616),\/Gestalt_(Legion_Personality)_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,5,,
727017,Gil (Earth-616),\/Gil_(Earth-616),No Dual Identity,Neutral Characters,White Eyes,Brown Hair,,,Living Characters,5,,
702446,Impulse (Second) (Earth-616),\/Impulse_(Second)_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,5,,
628684,Infestation (Earth-616),\/Infestation_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,5,,
691939,Jamir Khan (Earth-616),\/Jamir_Khan_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,5,,
679285,Joseph Nobili (Earth-616),\/Joseph_Nobili_(Earth-616),Public Identity,Bad Characters,White Eyes,Grey Hair,Male Characters,,Deceased Characters,5,,
730644,Joshua Utler (Earth-616),\/Joshua_Utler_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,5,,
713349,Krystal (Mutant) (Earth-616),\/Krystal_(Mutant)_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,5,,
682481,Leah (Construct) (Earth-616),\/Leah_(Construct)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,,Female Characters,,Living Characters,5,,
729739,Lichidus (Earth-616),\/Lichidus_(Earth-616),No Dual Identity,Bad Characters,Purple Eyes,Bald,Male Characters,,Living Characters,5,,
703558,Liho (Earth-616),\/Liho_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,Black Hair,,,Living Characters,5,,
659358,Steven Rogers (Captain Zolandia) (Earth-616),\/Steven_Rogers_(Captain_Zolandia)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,5,,
683294,Subguardian Titan (Earth-616),\/Subguardian_Titan_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,5,,
711244,Terrence Rhodes (Earth-616),\/Terrence_Rhodes_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,5,,
741844,Terry Schreck (Earth-1610),\/Terry_Schreck_(Earth-1610),No Dual Identity,Good Characters,Pink Eyes,Black Hair,Male Characters,,Living Characters,5,,
690448,Ulana (Earth-616),\/Ulana_(Earth-616),,,,,Female Characters,,Living Characters,5,,
741838,Vernon Brooks (Earth-1610),\/Vernon_Brooks_(Earth-1610),No Dual Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,5,,
708922,Yevgeny-Malevitch Volga (Earth-616),\/Yevgeny-Malevitch_Volga_(Earth-616),No Dual Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,5,,
333140,Nono (Earth-616),\/Nono_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,4,Oct-39,1939
331149,Paul de Kraft (Earth-616),\/Paul_de_Kraft_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,4,Oct-39,1939
438715,Pete Johnson (Earth-616),\/Pete_Johnson_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4,Dec-39,1939
237927,Allan Lewis (Earth-616),\/Allan_Lewis_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,4,Feb-40,1940
